0	0	0	0	0	0	1	1	1.48	0.265	0	0	31	7	0	0	0	0.774	0	-1.518	0	0.002	-1.95	24	0	-1.429
0	0	0	8	0	0	2	1.52	3.76	0.424	0	0	27	3	8	0	0	0.87	0.006	-2.594	0	0.051	-2.594	20	0.008	-2.521
0	0	0	0	0	0	1.76	2	3.96	0.437	0	0	27	13	0	0	0	0.552	0.001	-0.339	0	0.033	-0.642	16	0.002	-0.306
0	0	0	0	0	0	3.4	2	2.64	0.325	0	0	27	8	0	0	0	0.758	0.046	-0.147	0	0.65	-0.332	25	0.021	-0.301
0	0	0	7	0	0	5	2	3	0.536	0	0	3	11	7	0	0	0.694	0.008	-2.025	0	0.008	-2.026	25	0.009	-1.939
0.92	20	65.8	6	125	1000	19	13.8	29.32	0.656	0	0	9	5	6	0	0	0.844	0	-2.263	0	0.012	-1.126	27	0	-2.108
0	0	0	1	0	0	3	5.32	3.56	0.424	0	0	3	7	1	0	0	0.774	0.002	0.195	0	0.022	-0.834	24	0.002	0.192
0	0	0	0	0	0	2.56	2	2	0.364	0	0	3	4	0	0	0	0.852	0.001	0.072	0	0.055	-0.524	23	0.001	0.117
0	0	0	1	0	0	2	2	3	0.278	0	0	3	1	1	0	0	0.957	0	-0.954	0	0	-1.615	22	0	-0.88
0	0	0	1	0	0	2	1.88	3	0.272	5107.5	0	5	5	1	0	0	0.792	1	1.1	0	0.462	-0.256	19	1	1.74
0	0	0	2	0	0	0	1	0	0.358	0	0	4	14	2	0	0	0.533	0.012	-2.068	0	0.012	-2.092	16	0.012	-2.088
0	0	0	0	0	0	7.84	5.56	5.2	0.371	0	0	4	7	0	0	0	0.682	0	-0.745	0	0.015	-0.167	15	0	-0.562
0	0	0	3	0	0	2	2	2	0.364	0	0	4	3	3	0	0	0.864	0.008	-0.155	0	0.014	-0.98	19	0.009	-0.157
0	0	0	2	0	0	341.4	92.04	9.12	0.404	0	0	0	5	2	0	0	0.848	0	-0.665	0	0	-2.185	28	0	-0.651
0	0	0	2	0	0	1.8	3	2	0.404	0	0	0	11	2	0	0	0.645	0.015	-1.942	0	0.015	-1.95	20	0.018	-1.868
0	0	0	0	0	0	4.08	2.64	5	0.536	0	0	2	2	0	0	0	0.935	0.002	-0.761	0	0.001	-1.017	29	0.002	-0.691
0	0	0	2	0	0	3	1	3	0.497	0	0	2	2	2	0	0	0.895	0.003	0.183	0	0.017	-0.773	17	0.004	0.219
0	0	0	9	0	0	2.92	11	3.04	0.358	0	0	2	1	9	0	0	0.5	0.255	0.056	0	0.255	0.055	1	0.259	0.058
0	0	0	0	0	0	12	15.76	4	0.331	0	0	8	2	0	0	0	0.9	0	-1.619	0	0.002	-1.133	18	0	-1.494
0	0	0	1	0	0	3.6	2	2.6	0.278	0	0	11	6	1	0	0	0.806	0	-0.793	0	0.001	-1.333	25	0	-0.755
0	0	0	9	0	0	2	1	1	0.556	0	0	8	0	9	0	0	1	0.001	-0.558	0	0.002	-0.551	1	0.002	-0.535
0	0	0	5	0	0	15.56	4.04	1.56	0.57	0	0	191	6	5	0	0	0.842	0.003	-1.037	0	0.003	-1.05	32	0.004	-1.052
0	0	0	6	0	0	3	2	1.76	0.523	0	0	166	13	6	0	0	0.803	0.007	-0.219	0	0.007	-0.215	53	0.009	-0.206
0	0	0	0	47	718	6	11.28	3	0.623	0	0	1	6	0	0	0	0.846	0.015	-0.091	0	0.401	-0.358	33	0.002	-0.288
0	0	0	2	0	0	2	5	2	0.424	0	0	1	4	2	0	0	0.846	0.057	-0.106	0	0.016	-0.642	22	0.067	-0.098
0	0	0	2	0	0	4.72	7.08	3	0.563	0	0	0	4	2	0	0	0.778	0	-2.26	0	0.002	-2.734	14	0	-2.164
0	0	0	2	0	0	3.44	2	3	0.404	0	0	0	2	2	0	0	0.867	0	-0.628	0	0.005	-0.262	13	0	-0.362
0	0	0	0	0	0	1	0.6	2	0.318	408	0	2	6	0	0	0	0.76	0	-1.025	0	0.001	-3.085	19	0	-0.906
0	0	0	11	0	0	23.12	15.76	4	0.642	0	0	1	7	11	0	0	0.821	0.011	-2.282	0	0.009	-1.063	32	0.012	-2.086
0	0	0	0	0	0	3.36	4	4	0.351	0	0	36	3	0	0	0	0.903	0.031	-2.036	0	0.031	-2.094	28	0.032	-2.045
0	0	0	0	0	0	2.16	2	2.28	0.377	0	0	38	5	0	0	0	0.8	0.003	0.296	0	0.038	-0.467	20	0.006	0.352
0	0	0	1	0	0	7.48	6.24	2	0.464	0	0	38	2	1	0	0	0.857	0	-0.508	0	0.007	-0.268	12	0	-0.453
0	0	0	1	0	0	1.68	1.88	1.04	0.278	0	0	41	9	1	0	0	0.625	0.001	-0.431	0	0.003	-0.516	15	0.001	-0.354
0	0	0	1	0	0	6	3	3	0.51	0	0	44	19	1	0	0	0.525	0.002	-2.036	0	0.002	-2.048	21	0.002	-1.953
0	0	0	1	0	0	3	2	1	0.57	0	0	3	4	1	0	0	0.871	0.009	-1.999	0	0.005	-2.46	27	0.011	-1.937
0	0	0	1	0	0	58.2	46.04	11.52	0.576	0	0	2	10	1	0	0	0.688	0	-0.198	0	0.003	-0.332	22	0	-0.22
0	0	0	1	0	0	2.04	2	2	0.497	0	0	6	5	1	0	0	0.8	0	-1.473	0	0.321	-0.817	20	0	-1.466
0	0	0	4	0	0	3	3	1	0.682	0	0	4	6	4	0	0	0.818	0.021	0.423	0	0.01	-0.343	27	0.114	1.16
0	0	0	3	0	0	1	3	1.96	0.444	0	0	2	8	3	0	0	0.733	0.004	-2.068	0	0.004	-2.092	22	0.004	-2.088
0	0	0	0	0	0	2	1	1	0.503	0	0	2	5	0	0	0	0.821	0	-2.392	0	0	-2.476	23	0	-2.241
0	0	0	2	0	0	4	4	1.12	0.411	0	0	129	6	2	0	0	0.786	0.007	0.001	0	0.003	-0.498	22	0.007	-0.009
0	0	0	0	0	0	1.52	1	1	0.391	0	0	123	7	0	0	0	0.72	0.006	-2.122	0	0.006	-2.197	18	0.006	-2.129
0	0	0	1	0	0	1	1	2	0.318	0	0	107	7	1	0	0	0.588	0	-8.928	0	0	-5.007	10	0	-7.662
0	0	0	1	0	0	1.04	2.48	1	0.331	0	0	105	6	1	0	0	0.684	0.001	-0.864	0	0.004	-0.885	13	0.001	-0.838
0	0	0	2	0	0	1.88	1	2	0.358	0	0	105	3	2	0	0	0.889	0	-1.566	0	0	-2.947	24	0	-1.479
0	0	0	0	0	0	1	2.92	2	0.298	0	0	105	10	0	0	0	0.688	0.002	-0.12	0	0.033	-0.418	22	0.002	-0.138
0	0	0	1	0	0	1	1	1	0.364	0	0	106	4	1	0	0	0.8	0	-0.046	0	0.006	-0.314	16	0.001	-0.022
0	0	0	5	0	0	1	1	1.04	0.232	0	0	104	5	5	0	0	0.762	0	-1.436	0	0	-1.415	16	0	-1.461
0	0	0	2	0	0	0.52	3	4.6	0.503	0	0	98	5	2	0	0	0.722	0.001	0.468	0	0.008	-0.525	13	0.001	0.439
0	0	0	1	0	0	1.44	1	2.76	0.404	0	0	98	4	1	0	0	0.882	0.012	-0.703	0	0.013	-0.697	30	0.012	-0.712
0	0	0	2	0	0	2	1	2	0.351	0	0	99	2	2	0	0	0.875	0.001	-0.338	0	0.002	-0.384	14	0.001	-0.306
0	0	0	0	0	0	1	1.88	3	0.404	0	0	97	5	0	0	0	0.844	0	-2.693	0	0	-2.544	27	0	-2.499
0	0	0	1	3	240	2	8.04	2	0.404	0	0	104	9	1	0	0	0.679	0.024	-0.862	0	0.023	-0.885	19	0.024	-0.837
0	0	0	0	0	0	1	1.48	3.92	0.371	0	0	107	3	0	0	0	0.897	0.173	-1.046	0	0.172	-1.041	26	0.179	-1.053
0	0	0	1	0	0	0	1.12	1	0.364	0	0	109	6	1	0	0	0.793	0.001	-4.061	0	0.002	-3.611	23	0.001	-3.8
0	0	0	0	0	0	2	1	5	0.556	0	0	109	2	0	0	0	0.939	0.014	-1.903	0	0.014	-1.898	31	0.014	-1.851
0	0	0	0	0	0	1	2	1.88	0.397	0	0	107	4	0	0	0	0.826	0.085	0.046	0	0.169	0.046	19	0.086	0.047
0	0	0	1	0	0	2	1	1	0.57	0	0	103	4	1	0	0	0.826	0.131	-1.12	0	0.131	-1.113	19	0.134	-1.126
0	0	0	3	0	0	2.76	4.88	3	0.523	0	0	43	6	3	0	0	0.838	0.126	-2.143	0	0.127	-2.21	31	0.135	-2.081
0	0	0	6	3	174	6	2	4	0.662	0	0	50	2	6	0	0	0.882	0.001	0.513	0	0.001	-0.44	15	0.004	0.684
0	0	0	7	0	0	1	0	0	0.642	0	0	39	5	7	0	0	0.737	0.009	0.174	0	0.009	0.177	14	0.906	0.118
0	0	0	3	3	628	3	4	2	0.57	0	0	27	7	3	0	0	0.837	0	-4.373	0	0	-2.713	36	0	-4.253
0	0	0	3	2	135	1.48	8	2	0.536	0	0	21	7	3	0	0	0.806	0	-1.301	0	0.001	-1.411	29	0	-1.196
0	0	0	2	0	0	3	1	1.28	0.43	0	0	19	6	2	0	0	0.829	0	-0.057	0	0.001	-0.119	29	0	-0.051
0	0	0	2	0	0	2	2	1	0.311	0	0	17	5	2	0	0	0.773	0	-3.039	0	0.001	-0.988	17	0	-2.633
0	0	0	3	1	163	47.64	24.88	39	0.377	266.3	0	12	1	3	0	0	0.944	0.004	0.716	0	0.037	-0.154	17	0.005	0.706
0	0	0	0	0	0	7	3.64	3	0.483	0	0	11	5	0	0	0	0.821	0	-0.461	0	0.003	-0.187	23	0	-0.456
0	0	0	1	0	0	2.44	4.76	5	0.543	0	0	9	7	1	0	0	0.833	0	-1.954	0	0.002	-1.776	35	0	-1.783
0	0	0	4	13	391	5.36	7	3	0.536	0	0	11	3	4	0	0	0.917	0	-0.49	0	0.015	-0.215	33	0	-0.491
0	0	0	5	0	0	6.52	26.16	7	0.43	417.2	0	6	4	5	0	0	0.826	0.823	1.44	0	0.58	-0.222	19	0.821	1.41
0	0	0	3	0	0	3	10	1	0.477	0	0	1	7	3	0	0	0.731	0.002	-2.142	0	0.003	-2.166	19	0.002	-2.043
0	0	0	1	3	305	1.32	5.36	2.32	0.51	0	0	0	7	1	0	0	0.788	0	-2.021	0	0	-2.415	26	0	-1.922
0	0	0	10	44	1000	68	29.24	8.68	0.563	0	0	3	18	10	0	0	0.6	0	-0.192	0	0.002	-1.207	27	0	-0.198
0	0	0	2	0	0	2.88	4	3.2	0.55	0	0	1	5	2	0	0	0.853	0.001	-1.431	0	0.001	-1.457	29	0.001	-1.362
0	0	0	1	0	0	5.28	4.2	2	0.517	0	0	0	4	1	0	0	0.84	0.001	-0.359	0	0.001	-0.381	21	0.001	-0.31
0	0	0	1	0	0	5	6.36	3	0.53	0	0	1	1	1	0	0	0.962	0.003	-0.541	0	0.012	-1.085	25	0.004	-0.523
0	0	0	0	0	0	3	2	2	0.404	0	0	1	5	0	0	0	0.828	0	-1.213	0	0.006	-1.363	24	0	-1.177
0	0	0	1	124	1000	4	12.4	3	0.536	0	0	2	6	1	0	0	0.833	0	0.082	0	0.177	-0.235	30	0	0.078
0	0	0	0	16	228	3	6.24	3.08	0.603	0	0	1	1	0	0	0	0.96	0	-2.978	0	0.001	-3.908	24	0	-2.855
0	0	0	0	0	0	1.16	3	2.8	0.377	0	0	2	6	0	0	0	0.818	0.031	-1.257	0	0.03	-1.298	27	0.038	-1.166
0	0	0	1	0	0	2	2	2.76	0.517	0	0	4	7	1	0	0	0.741	0.01	-0.98	0	0.01	-0.971	20	0.011	-0.947
0	0	0	2	0	0	2	3	2.24	0.391	0	0	4	9	2	0	0	0.679	0.001	-2.866	0	0.002	-2.899	19	0.002	-2.745
0	0	0	0	0	0	1.92	2	2	0.457	0	0	6	3	0	0	0	0.914	0	-2.042	0	0	-2.061	32	0.001	-1.961
0	0	0	0	0	0	2.28	9.52	2	0.391	0	0	2	11	0	0	0	0.75	0	-0.431	0	0	-1.017	33	0	-0.36
0	0	0	3	0	0	1	1	2	0.258	0	0	4	5	3	0	0	0.833	0	-0.344	0	0.011	-0.868	25	0	-0.296
0	0	0	2	0	0	0.24	1.12	2.44	0.503	0	0	6	11	2	0	0	0.75	0.001	-1.392	0	0.001	-1.386	33	0.001	-1.362
0	0	0	3	0	0	2	2	3	0.437	0	0	9	5	3	0	0	0.75	0.016	-1.306	0	0.016	-1.333	15	0.019	-1.286
0	0	0	8	0	0	1	2	6	0.318	0	0	7	11	8	0	0	0.725	0	-0.933	0	0.001	-0.186	29	0	-0.676
0	0	0	1	0	0	1	1	0.96	0.285	0	0	6	7	1	0	0	0.767	0.01	-2.037	0	0.01	-2.088	23	0.01	-2.096
0	0	0	1	0	0	4.8	3.32	2.04	0.51	0	0	2	2	1	0	0	0.92	0	-1.406	0	0.002	-1.204	23	0	-1.301
0	0	0	0	31	1000	2	2	2	0.364	0	0	1	6	0	0	0	0.778	0.012	-0.003	0	0.059	-0.998	21	0.169	0.106
0	0	0	1	0	0	1	1.64	2	0.49	0	0	1	6	1	0	0	0.769	0.093	-2.229	0	0.094	-2.264	20	0.101	-2.035
0	0	0	1	0	0	2	2	1	0.338	0	0	12	6	1	0	0	0.824	0.253	-1.133	0	0.254	-1.124	28	0.315	-1.102
0	0	0	2	7	391	7	21.96	3.24	0.563	214.8	9.765e-17	11	6	2	0	0	0.8	0.029	2.35	0	0.019	0.551	24	0.033	2.34
0	0	0	0	8	312	39.56	39.32	7	0.536	0	0	11	7	0	0	0	0.774	0	-0.684	0	0	-1.806	24	0	-0.626
0	0	0	3	0	0	2	0	1	0.371	0	0	11	7	3	0	0	0.774	0.001	0.359	0	0.002	-0.381	24	0.001	0.409
0	0	0	1	0	0	1	1	4	0.291	0	0	10	2	1	0	0	0.929	0.002	-0.237	0	0.002	-0.254	26	0.002	-0.199
0	0	0	2	0	0	1	1	1	0.457	0	0	10	7	2	0	0	0.8	0.008	-1.148	0	0.018	-1.153	28	0.009	-1.099
0	0	0	3	0	0	4	0	2.76	0.291	1382	0	11	2	3	0	0	0.931	0.995	0.794	0	0.497	-0.128	27	0.997	0.794
0	0	0	1	0	0	1	1	1	0.318	0	0	11	10	1	0	0	0.773	0.018	-1.852	0	0.018	-1.896	34	0.019	-1.839
0	0	0	10	0	0	7	2	3	0.43	0	0	7	5	10	0	0	0.8	0	-0.362	0	0	-2.401	20	0	-0.357
0	0	0	4	0	0	3	4	4	0.563	0	0	8	12	4	0	0	0.782	0.01	-1.75	0	0.01	-1.73	43	0.011	-1.696
0	0	0	1	0	0	5	4.24	3.24	0.47	0	0	10	6	1	0	0	0.778	0	-0.8	0	0	-4.112	21	0	-0.71
0	0	0	1	0	0	1	1	2	0.351	0	0	12	3	1	0	0	0.864	0.321	0.315	0	0.002	-0.71	19	0.343	0.324
0	0	0	0	0	0	2	2	2	0.444	0	0	8	6	0	0	0	0.739	0	-0.302	0	0	-1.217	17	0	-0.297
0	0	0	0	0	0	2	1.84	2	0.51	0	0	10	5	0	0	0	0.821	0	-2.249	0	0	-1.439	23	0	-2.14
0	0	0	0	0	0	13.12	23.12	9.28	0.338	0	0	8	2	0	0	0	0.917	0	0.059	0	0.013	-0.36	22	0	0.108
0	0	0	12	0	0	2	3	2	0.391	0	0	7	5	12	0	0	0.688	0.011	0.727	0	0.113	0.055	11	0.013	0.762
0	0	0	0	0	0	5.84	27.56	8	0.517	0	0	10	5	0	0	0	0.828	0	-1.452	0	0.011	-0.684	24	0	-1.346
0	0	0	0	0	0	4	4.16	4	0.377	0	0	7	7	0	0	0	0.759	0	-1.653	0	0	-0.729	22	0	-1.624
0	0	0	1	0	0	1	1	2	0.377	0	0	8	11	1	0	0	0.738	0.001	-3.29	0	0.001	-3.343	31	0.002	-3.204
0	0	0	1	0	0	2	3.96	3	0.358	0	0	6	4	1	0	0	0.81	0.001	0.009	0	0.006	-0.269	17	0.001	0.081
0	0	0	0	0	0	5	3	2	0.51	0	0	7	5	0	0	0	0.8	0	-5.447	0	0	-5.504	20	0	-5.247
0	0	0	0	0	0	2	1	2	0.411	0	0	7	1	0	0	0	0.941	0	-1.637	0	0	-1.625	16	0	-1.591
0	0	0	1	0	0	6.32	6.32	1.36	0.536	0	0	7	8	1	0	0	0.795	0.01	-0.398	0	0.033	-0.98	31	0.629	0.547
0	0	0	2	0	0	4	1	4	0.344	0	0	6	7	2	0	0	0.696	0.061	-2.494	0	0.134	-2.638	16	0.096	-2.273
0	0	0	1	5	108	2.36	16.8	9.24	0.417	0	0	8	9	1	0	0	0.795	0.003	-0.969	0	0.063	-0.752	35	0.005	-0.963
0	0	0	1	0	0	3	4.04	4	0.325	0	0	5	9	1	0	0	0.571	0.085	-0.247	0	0.08	-0.264	12	0.113	-0.209
0	0	0	1	0	0	1.92	1	1	0.305	0	0	8	8	1	0	0	0.8	0	-0.316	0	0	-1.295	32	0	-0.319
0	0	0	2	6	388	4	7	5.08	0.47	0	0	5	8	2	0	0	0.818	0	-3.53	0	0.002	-2.135	36	0	-2.711
0	0	0	0	0	0	3.2	2.24	3	0.417	0	0	5	9	0	0	0	0.743	0.001	0.047	0	0.051	-0.426	26	0.001	0.087
0	0	0	0	0	0	10.84	21	5	0.437	0	0	6	3	0	0	0	0.88	0	-1.556	0	0.084	-3.547	22	0	-1.473
0	0	0	4	3	238	3	6.8	3.04	0.517	0	0	6	3	4	0	0	0.87	0.001	-0.424	0	0	-1.185	20	0	-0.612
0	0	0	0	0	0	8	2	3	0.477	0	0	8	3	0	0	0	0.88	0	-0.402	0	0.018	-0.257	22	0	-0.325
0	0	0	0	0	0	3	9	3.92	0.517	0	0	6	8	0	0	0	0.758	0	-3.639	0	0	-3.618	25	0.001	-3.604
0	0	0	1	0	0	6.6	10	3	0.556	0	0	23	9	1	0	0	0.719	0	-0.261	0	0.005	-0.752	23	0	-0.273
0	0	0	0	5	737	3	13.36	2	0.523	0	0	20	8	0	0	0	0.758	0	-1.72	0	0.008	-0.254	25	0	-1.556
0	0	0	3	0	0	1	1	2	0.212	0	0	21	11	3	0	0	0.621	0.003	-0.05	0	0.004	-0.642	18	0.004	-0.048
0	0	0	1	0	0	2	2	1	0.53	0	0	22	11	1	0	0	0.676	0	-3.116	0	0	-3.092	23	0	-3.067
0	0	0	3	0	0	4.72	2	6.36	0.411	0	0	25	13	3	0	0	0.658	0	-2.157	0	0	-2.137	25	0	-2.225
0	0	0	1	0	0	1	1	2	0.517	0	0	28	6	1	0	0	0.833	0.003	-0.651	0	0.003	-0.642	30	0.003	-0.625
0	0	0	3	1	189	3	2	2	0.596	0	0	27	8	3	0	0	0.714	0.001	-0.141	0	0.001	-0.971	20	0.001	-0.133
0	0	0	1	0	0	1	2	3.36	0.642	0	0	27	7	1	0	0	0.825	0.001	-2.85	0	0.042	-3.221	33	0.001	-2.828
0	0	0	3	101	1000	4	9.52	4	0.596	0	0	32	9	3	0	0	0.727	0	-1.033	0	0.003	-0.352	24	0	-0.97
0	0	0	1	0	0	2	3	2.28	0.623	0	0	33	6	1	0	0	0.867	0.001	-0.188	0	0.006	-0.213	39	0.001	-0.192
0	0	0	3	0	0	1	2	1	0.536	0	0	42	8	3	0	0	0.724	0.005	-0.657	0	0.005	-0.648	21	0.005	-0.631
0	0	0	32	6	340	5	8.84	5.48	0.43	0	0	275	9	32	0	0	0.757	0.004	-1.988	0	0.004	-1.976	28	0.004	-1.976
0	0	0	2	0	0	1	5	5	0.437	0	0	2	8	2	0	0	0.795	0.017	-1.926	0	0.017	-1.865	31	0.017	-1.892
0	0	0	0	0	0	4.56	8.88	5	0.325	0	0	2	2	0	0	0	0.926	0.001	-0.046	0	0.077	-0.978	25	0	-0.147
0	0	0	1	0	0	1	1	1	0.305	0	0	4	3	1	0	0	0.889	0.001	-0.728	0	0.016	-0.361	24	0.001	-0.658
0	0	0	1	0	0	2	3.96	2.68	0.338	0	0	6	4	1	0	0	0.826	0	-0.325	0	0.004	-1.303	19	0	-0.341
0	0	0	3	13	137	6	9	16.88	0.358	0	0	2	10	3	0	0	0.6	0	-2.429	0	0	-0.882	15	0	-2.238
0	0	0	0	0	0	4.12	2.36	1.88	0.331	0	0	2	9	0	0	0	0.69	0	-0.384	1	0.111	-0.26	20	0	-0.304
0	0	0	1	87	1000	64.12	36.6	7.04	0.417	0	0	3	7	1	0	0	0.788	0	-1.092	0	0.005	-1.53	26	0	-1.008
0	0	0	1	0	0	2	2.88	3	0.325	0	0	10	10	1	0	0	0.677	0	-0.999	1	0.001	-1.911	21	0	-1.001
0	0	0	0	0	0	2.68	3.76	4.8	0.338	0	0	8	8	0	0	0	0.667	0	-0.731	0	0	-1.871	16	0	-0.524
0	0	0	3	0	0	2	2	4	0.338	0	0	8	5	3	0	0	0.792	0.007	-2.902	0	0.007	-2.85	19	0.008	-2.895
0	0	0	3	0	0	3.12	1	4	0.377	0	0	6	8	3	0	0	0.758	0	-0.777	0	0.007	-1.266	25	0	-0.701
0	0	0	3	0	0	1.76	3	1	0.477	0	0	8	10	3	0	0	0.667	0.337	-1.581	0	0.336	-1.615	20	0.401	-1.482
0	0	0	11	0	0	4	1	2	0.351	0	0	7	9	11	0	0	0.667	0.003	0.579	0	0.003	-0.361	18	0.003	0.637
0	0	0	0	0	0	4.6	3	2	0.338	0	0	3	8	0	0	0	0.778	0	-2.033	0	0	-1.466	28	0	-2.014
0	0	0	4	0	0	2	1	5	0.298	0	0	3	4	4	0	0	0.852	0	-0.116	0	0.006	-0.195	23	0	-0.12
0	0	0	2	1	133	2.96	5.56	3.64	0.377	0	0	3	7	2	0	0	0.8	0	-0.185	0	0.024	-0.308	28	0	-0.551
0	0	0	0	0	0	1.96	1	3	0.351	0	0	3	8	0	0	0	0.758	0	-0.163	0	0.001	-0.119	25	0	-0.152
0	0	0	1	0	0	3.92	2	4	0.384	0	0	3	5	1	0	0	0.821	0	-0.335	0	0.011	-0.684	23	0	-0.309
0	0	0	0	0	0	1	1	2	0.589	0	0	10	4	0	0	0	0.857	0.233	-1.257	0	0.239	-1.298	24	0.289	-1.166
0	0	0	1	0	0	4	1	1.36	0.285	0	0	10	7	1	0	0	0.72	0	-1.24	0	0.007	-1.521	18	0	-1.248
0	0	0	1	0	0	1.12	4	1.56	0.351	0	0	10	5	1	0	0	0.8	0	-0.088	0	0	-1.322	20	0	-0.04
0	0	0	1	0	0	4.12	1.48	1.72	0.325	0	0	10	3	1	0	0	0.897	0.002	-1.65	0	0.03	-2.239	26	0.002	-1.675
0	0	0	1	0	0	5.76	4.92	3	0.503	0	0	8	8	1	0	0	0.704	0	-1.192	0	0.001	-0.444	19	0	-1.101
0	0	0	1	0	0	1.28	1	3	0.305	123.9	1.738e-08	8	4	1	0	0	0.886	0	0.085	0	0	-0.269	31	0	0.124
0	0	0	0	0	0	3	3	2	0.358	0	0	10	6	0	0	0	0.857	0.495	-1.209	0	0.49	-1.233	36	0.592	-1.144
0	0	0	2	0	0	1	1	3.96	0.245	0	0	10	5	2	0	0	0.75	0	-3.085	0	0.001	-3.376	15	0	-2.883
0	0	0	3	0	0	2.52	3.72	5	0.397	0	0	10	1	3	0	0	0.968	0	-0.475	0	0.041	-0.361	30	0	-0.412
0	0	0	2	0	0	1	2	2.88	0.55	0	0	9	8	2	0	0	0.818	0.016	-1.975	0	0.013	-1.976	36	0.019	-1.842
0	0	0	1	0	0	0.56	1	3	0.278	0	0	6	4	1	0	0	0.871	0	-0.006	0	0.015	-0.332	27	0	0.121
0	0	0	3	0	0	2	2	3	0.364	0	0	2	4	3	0	0	0.84	0.001	0.256	0	0.006	-0.197	21	0.001	0.253
0	0	0	0	0	0	1.2	2	2	0.205	0	0	2	5	0	0	0	0.848	0.001	0.015	0	0.002	-0.318	28	0.002	0.049
0	0	0	1	0	0	2.8	2	2	0.47	0	0	3	6	1	0	0	0.824	0.016	-1.066	0	0.016	-1.063	28	0.019	-1.022
0	0	0	0	0	0	2.32	5.24	2.28	0.517	0	0	3	18	0	0	0	0.5	0.008	-1.157	0	0.008	-1.16	18	0.009	-1.11
0	0	0	1	0	0	1	1	2	0.404	0	0	3	5	1	0	0	0.821	0	-2.33	0	0.001	-2.353	23	0.001	-2.189
0	0	0	0	0	0	2	2.36	2	0.397	0	0	2	8	0	0	0	0.714	0.002	-3.215	0	0.024	-3.478	20	0.002	-3.084
0	0	0	2	0	0	2	2	1	0.51	0	0	3	9	2	0	0	0.727	0.043	-1.405	0	0.043	-1.387	24	0.046	-1.379
0	0	0	2	0	0	1.48	3	2	0.483	0	0	4	7	2	0	0	0.774	0.001	-0.98	0	0.001	-0.971	24	0.001	-0.947
0	0	0	0	1	125	2.4	1.92	2	0.371	0	0	4	6	0	0	0	0.786	0.023	-0.65	0	0.029	-0.684	22	0.031	-0.586
0	0	0	0	0	0	3	2	3.56	0.225	0	0	4	1	0	0	0	0.944	0	-3.639	0	0	-3.661	17	0	-3.555
0	0	0	1	0	0	6.84	8.32	4	0.391	0	0	3	7	1	0	0	0.821	0	-1.436	0	0.001	-0.648	32	0	-1.321
0	0	0	4	0	0	3	1	1	0.252	322.3	3.105e-18	2	5	4	0	0	0.821	0.001	0.17	0	0	-0.215	23	0	0.043
0	0	0	0	0	0	4	1.8	1	0.424	0	0	0	19	0	0	0	0.525	0.001	-1.698	0	0.001	-1.74	21	0.001	-1.571
0	0	0	1	0	0	2	0.96	0.32	0.265	0	0	2	10	1	0	0	0.643	0.001	-0.913	0	0.057	0.092	18	0.006	-0.736
0	0	0	1	0	0	2	1.32	2.16	0.47	0	0	0	10	1	0	0	0.688	0	-0.734	0	0.001	-0.521	22	0	-0.652
0	0	0	1	1	201	2	2	1.76	0.318	0	0	0	7	1	0	0	0.767	0.001	-0.299	0	0.139	-0.361	23	0.007	0.185
0	0	0	4	0	0	1	1	2	0.358	0	0	0	5	4	0	0	0.815	0.141	-2.036	0	0.141	-2.094	22	0.144	-2.045
0	0	0	1	0	0	1	2	0	0.265	0	0	0	9	1	0	0	0.763	0	-0.481	0	0.229	0	29	0	-0.432
0	0	0	1	0	0	5.92	9.6	3.68	0.457	0	0	0	7	1	0	0	0.774	0	0.106	0	0.001	-0.254	24	0	0.151
0	0	0	0	0	0	1	2	2.56	0.351	0	0	11	8	0	0	0	0.733	0.03	-1.157	0	0.031	-1.16	22	0.038	-1.11
0	0	0	3	0	0	1	1	0	0.166	0	0	9	5	3	0	0	0.722	0	-2.621	0	0	-2.909	13	0	-2.551
0	0	0	2	0	0	0.08	1.04	2	0.291	0	0	11	6	2	0	0	0.786	0.005	-1.298	0	0.004	-1.434	22	0.009	-1.139
0	0	0	1	0	0	1	1.2	0	0.04	0	0	13	10	1	0	0	0.565	0.001	-2.393	0	0.001	-2.525	13	0.001	-2.504
0	0	0	2	0	0	3	2	2.96	0.497	0	0	7	8	2	0	0	0.733	0.002	-2.456	0	0.077	-1.899	22	0.002	-2.363
0	0	0	0	0	0	4	3	2.4	0.437	0	0	8	10	0	0	0	0.697	0.001	-0.271	0	0.001	-0.197	23	0.001	-0.198
0	0	0	2	0	0	9.96	18.92	5	0.364	0	0	11	2	2	0	0	0.917	0.001	-0.742	0	0.001	-0.332	22	0.001	-0.646
0	0	0	1	124	1000	8.84	11.96	6.2	0.517	0	0	12	12	1	0	0	0.692	0	-2.565	0	0.004	-4.069	27	0	-2.402
0	0	0	1	0	0	4.16	2	2	0.404	0	0	10	5	1	0	0	0.792	0.084	-0.525	0	0.076	-0.556	19	0.135	-0.467
0	0	0	4	0	0	3.64	2.52	5.12	0.305	0	0	10	4	4	0	0	0.862	0	-0.538	0	0.005	-3.357	25	0	-0.467
0	0	0	2	0	0	2.4	2	2.08	0.563	0	0	37	9	2	0	0	0.727	0.001	-0.055	0	0.009	-0.642	24	0.001	-0.047
0	0	0	2	0	0	1	4.52	3	0.311	0	0	37	3	2	0	0	0.88	0	-0.328	0	0.001	-0.702	22	0	-0.318
